Date,Close,High,Low,Open,Volume,Return,MA_5,MA_10,Volatility,Target
2024-09-25,224.8927001953125,225.80669443859438,222.55804543582803,223.462095237407,42308700,-0.004398096797038842,225.97160949707032,222.17554626464843,1.0782599704585114,1
2024-09-26,226.0352020263672,227.00880227293717,223.9389713421174,225.81663654010723,36636700,0.0050802086064263285,225.70337524414063,222.64744720458984,0.7618255831146431,1
2024-09-27,226.3034210205078,228.02214184296878,225.8166284941723,226.9690618971705,34026000,0.0011866248784970779,225.62190856933594,223.1729949951172,0.6390561324968969,1
2024-09-30,231.47943115234375,231.47943115234375,228.1512873446241,228.5387415800987,54541900,0.02287199242722404,226.919384765625,224.83010864257812,2.604332821021926,0
2024-10-01,224.73374938964844,228.15128705136544,222.2798675150603,228.02214574584622,63285000,-0.02914160333431859,226.68890075683595,225.76596221923828,2.764690373868586,1
2024-10-02,225.30001831054688,225.8861642954019,221.56456176324298,224.41582711263038,32880600,0.0025197324497827633,226.7703643798828,226.37098693847656,2.703864264180046,0
2024-10-03,224.197265625,225.3298253274289,221.8626109260752,223.67072564154154,34044200,-0.004894596519858574,226.40277709960938,226.053076171875,2.9431403003296652,1
2024-10-04,225.31988525390625,226.51205091107013,222.66731173997377,226.41269745663615,37245100,0.005007285105715686,226.20606994628906,225.9139892578125,2.984024711186946,0
2024-10-07,220.2432556152344,224.2171516536621,219.8856043654075,223.0349151567562,39505400,-0.022530766128125546,223.95883483886718,225.4391098022461,2.1280332530801043,1
2024-10-08,224.296630859375,224.50525191173782,221.79307211654884,222.83622285599392,31855700,0.01840408339777655,223.8714111328125,225.28015594482423,2.096991963111418,1
2024-10-09,228.04200744628903,228.25064364916537,223.36275355639287,223.7601370790405,33591100,0.016698318528298506,224.41980895996093,225.59508666992187,2.8035136628443516,0
2024-10-10,227.54527282714844,228.00227752622936,225.68748134269669,226.29350107451606,28183500,-0.002178259280837036,225.08941040039062,225.74609375,3.1191314430082686,0
2024-10-11,226.06500244140625,227.91286461183438,225.85636623992795,227.80358186995707,31759200,-0.006505388432598402,225.23843383789062,225.72225189208984,3.1505374574356266,1
2024-10-14,229.79052734375,230.21771386522883,227.1081507143634,227.20748901369805,39882100,0.016479883494170622,227.14788818359375,225.55336151123046,2.076247540708067,1
2024-10-15,232.32388305664065,235.9401275315396,230.853530735341,232.08544385770335,64751400,0.011024630745987807,228.7533386230469,226.3123748779297,2.398807747110045,0
2024-10-16,230.2673797607422,230.60515724916505,228.34003796565733,230.0885617348273,34082200,-0.008851880697074432,229.1984130859375,226.80911102294922,2.439927589417344,1
2024-10-17,230.63497924804688,232.3238971476739,229.0156269629083,231.9066247344228,32993800,0.0015964027891690602,229.81635437011718,227.4528823852539,2.3040496433356137,1
2024-10-18,233.46636962890625,234.6386615701971,232.4828249974097,234.6386615701971,46431500,0.012276500252003109,231.2966278076172,228.2675308227539,1.5434135773771844,1
2024-10-21,234.93670654296875,235.3043021987925,232.91995571367772,232.91995571367772,36254500,0.006297853161462141,232.32586364746095,229.73687591552735,1.9502374474363513,0
2024-10-22,234.32078552246097,234.67843677993508,231.0820656392084,232.36364046895116,38846600,-0.0026216466109996173,232.725244140625,230.73929138183593,2.144521501322964,0
2024-10-23,229.25404357910156,233.60546433739609,226.27362172475395,232.55238437433343,52287000,-0.02162310070812612,232.52257690429687,230.8604949951172,2.4596064656548973,0
2024-10-24,229.0653076171875,229.3136761173618,226.91940013747097,228.47914643577636,31109500,-0.0008232612126159999,232.208642578125,231.0124984741211,2.8326475279113805,1
2024-10-25,229.8998260498047,231.69801159617745,228.07183749564092,228.24072625952675,38802300,0.0036431463205761627,231.49533386230468,231.39598083496094,2.8853196476465923,1
2024-10-28,231.87681579589844,233.19813797949908,231.032372026897,231.7973512193415,36087100,0.008599352944553607,230.88335571289062,231.60460968017577,2.2209330324222942,1
2024-10-29,232.1450653076172,232.80076177889833,230.80388451731673,231.5787930163908,35417200,0.0011568621502671128,230.44821166992188,231.58672790527345,1.4628234559460884,0
2024-10-30,228.59835815429688,231.94636045913163,228.05194445904854,231.09197226998216,47070900,-0.015277977796428921,230.31707458496095,231.4198257446289,1.617818421357967,0
2024-10-31,224.4357147216797,228.33013097812315,223.89923027313517,227.84332326136388,64370100,-0.018209419639871327,229.3911560058594,230.79989929199218,3.130742443978762,0
2024-11-01,221.4552764892578,223.87935529424118,218.83250593091054,219.5279346472888,65276700,-0.013279696754671555,227.70224609375,229.59878997802736,4.6814406979695615,0
2024-11-04,220.5611267089844,221.33603510883145,218.27614895309117,219.54779428408165,44944500,-0.004037608832123674,225.4391082763672,228.1612319946289,4.889354200747302,1
2024-11-05,221.9917449951172,222.4884819564664,219.6968226591573,220.35251908634842,28111300,0.006486266675724828,223.4084442138672,226.92832794189454,3.2372677220055364,0
2024-11-06,221.2665100097656,224.59465366535846,219.7464961432124,221.15722727351368,54561100,-0.003266945738759519,221.94207458496095,226.12957458496095,1.4850155890171894,1
2024-11-07,225.9954376220703,226.39283627600352,223.1044401056504,223.16404611393824,42137700,0.021372089305769837,222.25401916503907,225.8225875854492,2.1532561896140927,0
2024-11-08,225.7269287109375,227.4176895436531,225.17991383614745,225.9357792784742,38328800,-0.0011881165122538118,223.108349609375,225.4052978515625,2.565139235194061,0
2024-11-11,223.01173400878903,224.4737485807484,220.29657059338746,223.77755477883602,42005600,-0.012028669851905427,223.59847106933594,224.51878967285157,2.1586831649271234,0
2024-11-12,223.01173400878903,224.36434561359883,222.14646565326132,223.3300027044557,40398300,0.0,223.8024688720703,223.60545654296874,2.0121051295348447,1
2024-11-13,223.89691162109375,225.4185978724207,221.54973296285615,222.79294167641658,48566200,0.003969197478504993,224.32854919433595,223.13531188964845,1.4481279090059376,1
2024-11-14,226.98008728027344,227.62654977508777,223.77758025105393,223.79747584076947,44923900,0.013770514460679228,224.52547912597657,223.3897491455078,1.7639818567767422,0
2024-11-15,223.7775726318359,225.68713943052106,223.0515429787679,225.16996034674554,47923700,-0.014109231725173643,224.13560791015624,223.62197875976562,1.6433512374336547,1
2024-11-18,226.7811737060547,228.49183017609323,223.94665165924164,224.0262188410909,44633700,0.013422261395070079,224.88949584960938,224.24398345947264,1.8504461533835714,1
2024-11-19,227.03973388671875,228.90952454109907,225.42854034251505,225.7467938634959,36211800,0.0011401307103171554,225.69509582519532,224.7487823486328,1.6992043247031294,1
2024-11-20,227.75582885742188,228.68076882556113,224.66272507245372,226.82093350733243,35169600,0.0031540513127117364,226.46687927246094,225.39771423339843,1.5479088393073157,0
2024-11-21,227.27847290039065,228.90956230117874,224.4837418395179,227.63651765548505,42108300,-0.0020959110439717765,226.52655639648438,225.52601776123046,1.5780987026464486,1
2024-11-22,228.62110900878903,229.46649702017746,226.82094518602503,226.82094518602503,38168300,0.005907449532128961,227.495263671875,225.81543579101563,0.7245433116135824,1
2024-11-25,231.6048126220703,231.98275293866183,228.49182822914253,230.20248468460477,90152800,0.013050866677261075,228.45999145507812,226.67474365234375,1.859087253060126,1
2024-11-26,233.7829132080078,234.29015208323423,232.06231657216094,232.06231657216094,45986200,0.009404383964558116,229.80862731933593,227.75186157226562,2.7859958997403904,0
2024-11-27,233.6536102294922,234.40949083683986,232.53970008294309,233.19611792325418,33498400,-0.0005530899446042348,230.98818359375,228.72753143310547,2.943647382291675,1
2024-11-29,236.04058837890625,236.51797629056327,232.698842645531,233.5342752849028,28481400,0.010215883876433907,232.74060668945313,229.63358154296876,2.7870300858605646,1
2024-12-02,238.28829956054688,239.4817769036961,235.8715090788613,235.9809120539101,48137100,0.009522562187620265,234.67404479980468,231.08465423583985,2.558606418353413,1
2024-12-03,241.3316650390625,241.44106801091166,237.60203896586935,238.5070985351772,38861000,0.012771778908692744,236.61941528320312,232.53970336914062,3.2468160063785514,1
2024-12-04,241.6897125244141,242.78374225546824,239.9392801306149,241.55047375645148,44383900,0.0014836324329574602,238.20077514648438,234.00470123291015,3.4396922726736845,1
2024-12-05,241.7195587158203,243.21140922639395,240.81451427308068,242.6644095132275,40033900,0.0001234897054347428,239.81396484375,235.40107421875,2.5504487718560847,0
2024-12-06,241.5206298828125,243.30091318780651,240.76476447856876,241.59025685240857,36870600,-0.0008229736727332071,240.90997314453125,236.82528991699218,1.4737130304662096,1
2024-12-09,245.4094085693359,245.89675186527563,240.43657354260168,240.516140724136,44649200,0.016101227826419207,242.33419494628907,238.50411987304688,1.726052464634131,1
2024-12-10,246.4238739013672,246.861485816723,244.0070681600661,245.54865007065558,36914800,0.004133767070893191,243.35263671875,239.98602600097655,2.369141087184171,0
2024-12-11,245.15081787109375,249.43739908317045,244.92205654138039,246.61283253090062,45205800,-0.005166122949528007,244.04485778808595,241.12281646728516,2.26514936043468,1
2024-12-12,246.61285400390625,247.388615093895,244.3452271532981,245.54865996903848,32777500,0.005963823190593187,245.0235168457031,242.41874084472656,2.0568378359765025,1
2024-12-13,246.7819061279297,247.9355922748061,244.90217516923994,246.47359279661413,33155300,0.00068549599616885,246.07577209472657,243.4928726196289,0.7429397320091485,1
2024-12-16,249.6761016845703,250.01426601000418,246.30452004436617,246.64268436980004,51694800,0.011727746179009957,246.92911071777343,244.63165283203125,1.664724944338167,1
2024-12-17,252.1028289794922,252.45093348613432,248.42293425963442,248.72130738305802,51356400,0.009719501700597988,248.06490173339844,245.70876922607422,2.7904850302556703,0
2024-12-18,246.7023468017578,252.89849494785605,246.39403346062903,250.7900177691265,56774100,-0.021421743657520365,248.37520751953124,246.21003265380858,2.4510431247215916,1
2024-12-19,248.4328765869141,250.6308762664829,245.7475488049507,246.15532490458142,60882300,0.007014646628176857,248.7392120361328,246.88136444091796,2.2508547800638463,1
2024-12-20,253.10736083984375,253.6145845456153,244.35516822034685,246.69239156062656,147495300,0.018815884262783023,250.00430297851562,248.0400375366211,2.622631839122854,1
2024-12-23,253.8831329345703,254.2610580907384,252.07301363460223,253.38584941381717,40858800,0.0030649922315670874,250.84570922851563,248.88740997314454,3.1189170558572035,1
2024-12-24,256.7972412109375,256.80716624287646,253.90303208844082,254.101957652135,23234700,0.011478148401131483,251.7845916748047,249.92474670410155,4.1335050512553435,1
2024-12-26,257.61273193359375,258.6868812844183,256.23029959445824,256.78725468311694,27237100,0.003175621041763499,253.96666870117187,251.17093811035156,3.628848344052212,0
2024-12-27,254.2013702392578,257.29448932345014,251.68511699924173,256.42919055718573,42355300,-0.01324220922130237,255.12036743164063,251.9297897338867,1.9654062596098063,0
2024-12-30,250.8297882080078,252.1227283114492,249.38766912858338,250.85962400320443,35557500,-0.013263429807937821,254.66485290527345,252.33457794189454,2.681916021161369,0
2024-12-31,249.05946350097656,251.90392569582917,248.07483671879714,251.0684930674946,39480700,-0.00705787267006408,253.7001190185547,252.27291412353514,3.7056187431567644,0
2025-01-02,242.5251617431641,247.74663833648884,240.50619200781614,247.57754859678104,55740700,-0.026235910356350867,250.845703125,251.31514739990234,5.689364965527952,0
2025-01-03,242.03781127929688,242.853348279154,240.57579666249651,242.03781127929688,40244100,-0.0020094841309015177,247.73071899414063,250.84869384765625,5.30909935948759,1
2025-01-06,243.66891479492188,245.98625772407811,241.87869116125097,242.98266113735735,45045600,0.006739044230336333,245.62422790527344,250.37229766845704,4.036971213518777,0
2025-01-07,240.8940887451172,244.21593900697974,240.03876048613398,241.6598944370817,40856000,-0.01138768994042616,243.6370880126953,249.15097045898438,3.190661371909458,1
